,기상번호,시도코드,일시,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),최다풍향(16방위),평균 현지기압(hPa),SO2,CO,O3,NO2,PM10,PM25
54,1120160224,11,20160224,-3.0,-6.8,2.2,2.9,340.0,1022.4,0.005075808,0.465642151,0.020617807,0.030707609,35.20730397,17.10887772
55,1120160225,11,20160225,-0.2,-5.8,5.7,2.7,320.0,1021.7,0.006719689,0.622810811,0.018138378,0.039367568,53.43965517,27.31282051
56,1120160226,11,20160226,2.2,-3.2,7.5,2.2,290.0,1017.3,0.006939024,0.604,0.019779459,0.041181622,53.36550976,28.15202703
57,1120160227,11,20160227,3.3,0.5,8.1,2.0,320.0,1013.7,0.006331133,0.633941998,0.017196141,0.043754555,69.58905579,39.91471572
58,1120160228,11,20160228,0.7,-2.6,6.9,2.1,90.0,1011.3,0.00559011,0.652360515,0.013350915,0.044970052999999996,48.78494624,27.77664975
59,1120160229,11,20160229,-3.8,-5.9,-1.1,4.0,320.0,1014.4,0.005284454,0.45402792700000005,0.025635875,0.025225322,57.61858974,27.64537815
60,1120160301,11,20160301,-2.7,-7.5,2.1,2.5,320.0,1017.2,0.005120614,0.435011186,0.023624459,0.029389957,33.87823276,17.306914000000003
61,1120160302,11,20160302,3.1,-2.2,8.1,2.9,270.0,1014.1,0.005936291,0.514547537,0.017439159,0.041399336,40.18333333,20.30756014
62,1120160303,11,20160303,8.1,4.4,13.9,1.9,200.0,1013.2,0.005693208000000001,0.571594878,0.016517083999999998,0.047509112,59.138321999999995,29.73684211
63,1120160304,11,20160304,13.2,6.4,20.3,2.7,110.0,1013.4,0.005692396,0.648237885,0.014785241999999999,0.05103748599999999,73.10264901,36.11824324
64,1120160305,11,20160305,11.3,9.1,13.5,2.6,110.0,1007.9,0.004566441,0.49850427399999997,0.010477564,0.035221154,24.46054054,13.92123288
65,1120160306,11,20160306,7.9,4.3,12.9,2.8,320.0,1009.0,0.004586712,0.46784188,0.021438033999999998,0.026726496000000002,95.31550802,22.27591973
66,1120160307,11,20160307,8.1,4.8,12.2,2.0,110.0,1007.6,0.005394009,0.6748888890000001,0.006782895,0.052845395,112.5524017,28.09427609
67,1120160308,11,20160308,2.7,-1.4,7.0,3.1,340.0,1012.3,0.004851896,0.445517241,0.023526196,0.028129692999999997,73.92210767,20.45266781
68,1120160309,11,20160309,0.3,-2.7,5.3,3.5,340.0,1013.2,0.005069635,0.42714126799999996,0.024502781,0.023150167000000003,46.20786517,14.93548387
69,1120160310,11,20160310,-1.1,-4.3,3.1,3.2,340.0,1015.6,0.005206659000000001,0.42325842700000005,0.026436872,0.023049162,36.95388076,14.29432014
70,1120160311,11,20160311,-0.5,-5.5,4.6,2.6,320.0,1014.7,0.005314773,0.457142857,0.025602876,0.028640487000000003,38.55210643,17.00841751
71,1120160312,11,20160312,2.0,-3.3,6.4,2.5,270.0,1014.1,0.005743420999999999,0.526282051,0.020864026,0.037344017,46.03659849,18.73
72,1120160313,11,20160313,3.7,1.9,6.5,1.6,20.0,1013.6,0.006138158,0.596794872,0.023231837999999998,0.039893162,64.58440171,34.9916388
73,1120160314,11,20160314,4.7,1.3,9.6,2.6,320.0,1012.0,0.005142857,0.5951912570000001,0.027620652000000002,0.034818478,67.54295154,41.60137457
74,1120160315,11,20160315,5.2,-1.0,12.4,2.2,320.0,1012.8,0.006766816,0.62646086,0.018752183000000002,0.050783842999999995,59.81181619,27.56798623
75,1120160316,11,20160316,7.5,2.7,13.8,2.0,320.0,1011.5,0.008286353,0.662309368,0.018037077,0.057240964000000005,67.57582418,32.37972509
76,1120160317,11,20160317,9.3,2.0,14.7,1.4,70.0,1009.7,0.007835586,0.907025247,0.00715011,0.077475717,80.06820682,40.21649485
77,1120160318,11,20160318,13.4,8.8,20.1,2.4,110.0,1002.0,0.007087583000000001,0.8193688790000001,0.01643326,0.06230837,70.55217391,36.55423729
78,1120160319,11,20160319,11.4,6.6,18.1,2.5,320.0,1004.2,0.005485746,0.609440176,0.024997863,0.040600427,78.73922414,39.27712855
79,1120160320,11,20160320,10.6,4.9,17.5,2.2,320.0,1009.9,0.007400219,0.70504386,0.021157051,0.045001068,84.00859291,43.73578595
80,1120160321,11,20160321,9.9,5.5,16.1,2.2,320.0,1012.3,0.007424808000000001,0.7636561479999999,0.019545455,0.055315508,89.30495690000001,47.72727273
81,1120160322,11,20160322,8.0,3.5,13.8,2.5,320.0,1008.7,0.0064582419999999995,0.608681672,0.024094217999999997,0.049003212000000004,74.70689655,44.27777778
82,1120160323,11,20160323,8.2,3.8,13.8,2.9,340.0,1008.9,0.005557522,0.553405405,0.027649351000000003,0.035560345,82.54989154,46.11764706
83,1120160324,11,20160324,7.2,1.6,12.7,2.4,320.0,1013.8,0.004819383,0.451609442,0.025683476,0.032880901000000004,43.2815534,21.32773109
84,1120160325,11,20160325,7.1,2.1,12.6,2.2,320.0,1013.0,0.0058854630000000005,0.588841202,0.020097639,0.047862660999999994,72.47727273,35.3344652
85,1120160326,11,20160326,6.5,2.1,12.6,2.2,320.0,1010.8,0.00570943,0.5918803420000001,0.022290598,0.046998932,68.53304442,39.92976589
86,1120160327,11,20160327,7.2,2.2,13.1,2.6,320.0,1009.7,0.0067346490000000005,0.5996794870000001,0.032412393,0.040422009,68.09334764,40.35833333
87,1120160328,11,20160328,9.8,2.3,17.4,2.0,290.0,1010.6,0.007955801,0.66799569,0.027970905,0.054322928,72.14875136,40.304713799999995
88,1120160329,11,20160329,11.3,7.6,17.1,3.2,270.0,1007.6,0.0076659119999999996,0.655801105,0.043156732999999996,0.041506623,99.33068182,51.64482759
89,1120160330,11,20160330,11.5,7.0,18.3,2.2,320.0,1009.3,0.006536782,0.603583427,0.027194631,0.043739618,94.12045455,47.42372881
90,1120160331,11,20160331,13.5,6.0,21.4,2.1,90.0,1006.2,0.006936313,0.6775843309999999,0.014213275,0.061673289000000006,54.13755459,21.74371859
91,1120160401,11,20160401,15.3,7.3,23.8,2.0,320.0,1005.0,0.007406569,0.757032967,0.020207921,0.067538968,74.40974529,30.34476844
92,1120160402,11,20160402,15.0,9.6,21.7,2.3,320.0,1007.9,0.007942632,0.705240642,0.032770298999999996,0.056826923,81.95341278,40.38888889
93,1120160403,11,20160403,10.7,8.2,12.7,1.7,70.0,1007.6,0.004649775,0.5428877010000001,0.024021367999999998,0.034209402,53.61004274,31.60611205
94,1120160404,11,20160404,12.3,5.1,19.8,2.2,320.0,1003.1,0.00482574,0.49359392,0.017815818,0.038895991,32.48095756,12.47404844
95,1120160405,11,20160405,11.4,5.9,18.1,2.5,290.0,1006.1,0.007363533,0.531453362,0.024215897000000004,0.044426423,60.48072805,21.46519525
96,1120160406,11,20160406,14.4,6.6,22.9,1.9,90.0,1005.2,0.00785957,0.6592511010000001,0.02275188,0.057049409,76.75379609999999,36.09780776
97,1120160407,11,20160407,14.1,10.5,20.6,3.0,290.0,998.7,0.004997748,0.531648352,0.028946581000000002,0.036415598,44.74006445,24.5887522
98,1120160408,11,20160408,11.1,7.8,18.7,2.5,320.0,1005.0,0.005752541999999999,0.573908297,0.025885316000000002,0.039359057,78.12311015,38.85786802
99,1120160409,11,20160409,10.7,7.4,14.1,1.8,250.0,1003.8,0.006185810999999999,0.804613734,0.016659893000000002,0.045739315999999995,118.38461540000002,57.86333333
100,1120160410,11,20160410,13.4,9.3,20.7,2.1,290.0,1002.8,0.006367764000000001,0.865769645,0.034250807,0.036827772,134.65043290000003,67.7147708
101,1120160411,11,20160411,12.5,5.7,19.4,2.4,320.0,1008.4,0.004429229,0.46444929100000004,0.027459106,0.036956379,48.16575192,20.11652174
102,1120160412,11,20160412,14.1,10.3,19.4,2.3,320.0,1004.5,0.00525,0.519432314,0.025819869,0.041152838,58.76200873,26.6360601
103,1120160413,11,20160413,15.6,11.4,21.4,1.7,320.0,996.4,0.005058559000000001,0.636217949,0.018200855,0.049764957,60.36217949,32.25250836
104,1120160414,11,20160414,12.4,9.3,18.6,2.6,320.0,1002.4,0.004971494,0.605194805,0.014753513999999999,0.046325405,58.65330444,30.43243243
105,1120160415,11,20160415,15.0,8.1,23.1,2.6,320.0,1008.5,0.005263699,0.626499455,0.027133117,0.045909091,56.71334792,26.99315068
106,1120160416,11,20160416,14.9,9.8,20.7,2.9,110.0,996.6,0.005248874000000001,0.577136752,0.024770299,0.046761752000000004,53.78862661,24.42976589
107,1120160417,11,20160417,10.8,8.3,14.5,4.7,270.0,993.8,0.004510135,0.464102564,0.036746795,0.019175214,47.43817787,16.21006944
108,1120160418,11,20160418,11.2,7.1,18.6,3.1,290.0,1003.8,0.0051758740000000004,0.49668449200000003,0.031075922000000002,0.030540107,64.50805585,22.57435897
109,1120160419,11,20160419,12.0,6.5,19.2,2.2,320.0,1012.1,0.004543405,0.47416216200000005,0.026421452,0.036594156,47.85032538,20.31133672
110,1120160420,11,20160420,14.3,10.1,20.9,2.1,90.0,1008.3,0.005394176999999999,0.6215859029999999,0.017732823999999998,0.052477298,65.70568928,30.589041100000003
111,1120160421,11,20160421,13.5,10.3,16.9,2.8,110.0,996.2,0.004016873,0.49909194100000004,0.024248337000000002,0.037090909,29.70985604,16.60070671
112,1120160422,11,20160422,13.5,10.1,18.6,2.6,320.0,999.0,0.004741436,0.622911964,0.029066297999999997,0.037480577,84.60666667,46.91055456
113,1120160423,11,20160423,13.5,7.8,19.8,2.1,320.0,1003.4,0.004549945,0.590570175,0.023169956000000002,0.037829405,201.2697368,41.88194444
114,1120160424,11,20160424,15.5,8.1,23.7,1.9,320.0,1005.0,0.004384615,0.505714286,0.026794505,0.037159341,147.78571430000002,25.91243433
115,1120160425,11,20160425,17.2,10.2,25.3,1.7,70.0,1007.4,0.0052284770000000005,0.613414634,0.019293598000000002,0.056945916,80.24915445,24.20603908
116,1120160426,11,20160426,21.1,12.1,29.6,2.0,110.0,1004.1,0.005221133,0.596840959,0.030546841,0.048390591,82.15614618,28.57266436
117,1120160427,11,20160427,17.2,14.5,20.7,3.6,110.0,999.3,0.004154762,0.40216684700000005,0.038799784,0.029691558,52.76923077,16.32263514
118,1120160428,11,20160428,17.2,12.4,23.0,2.0,90.0,997.3,0.004643703,0.458665231,0.030609257,0.040080000000000005,60.33549784,20.53794266
119,1120160429,11,20160429,16.2,10.9,22.6,2.5,270.0,1001.5,0.005388708000000001,0.49619978299999995,0.033476656,0.040391965,66.18790497,27.10829103
120,1120160430,11,20160430,15.9,10.8,20.4,2.8,270.0,1001.4,0.007253205,0.599252137,0.049692719,0.036550214,78.39978448,35.44166667
121,1120160501,11,20160501,18.8,12.2,26.0,2.2,250.0,1003.5,0.005404915,0.5059829060000001,0.043018162,0.032480769,46.85991379,20.12353923
122,1120160502,11,20160502,21.1,16.5,28.4,2.2,200.0,1001.1,0.00464086,0.52516129,0.024702703,0.036912903,48.55458515,23.57410562
123,1120160503,11,20160503,12.9,8.9,17.6,4.9,270.0,984.5,0.003697826,0.35717391299999995,0.026892391,0.018955386,19.40773481,9.258347979
124,1120160504,11,20160504,15.7,10.2,20.6,5.1,290.0,993.6,0.004244035,0.34460196299999996,0.036110509,0.023350276,52.55043860000001,11.81238938
125,1120160505,11,20160505,18.9,10.2,26.9,1.7,320.0,1002.5,0.005154915,0.583604777,0.02564485,0.042231838,57.26956522,21.24659864
126,1120160506,11,20160506,16.3,13.0,18.6,2.0,320.0,996.8,0.004071658,0.511456103,0.018844027,0.036996795,53.09022556,21.91708968
127,1120160507,11,20160507,16.5,10.7,22.6,2.6,290.0,1004.0,0.005002137,0.47347593600000004,0.025292308,0.031428419,116.2959402,21.86904762
128,1120160508,11,20160508,19.4,11.6,26.8,2.1,90.0,1005.8,0.004802998,0.48514957299999995,0.033068057000000005,0.033364316,54.04951561,16.49745331
129,1120160509,11,20160509,20.2,16.3,25.4,2.0,340.0,1000.6,0.00528306,0.513537118,0.032634744,0.040577511000000004,61.95782464,21.2879046
130,1120160510,11,20160510,14.5,12.5,18.1,2.3,20.0,997.0,0.004061404,0.453618421,0.031042952000000002,0.029332237,32.98232044,14.24742268
131,1120160511,11,20160511,16.4,10.4,23.5,2.0,290.0,999.4,0.00432967,0.420879121,0.029346154,0.033034102999999995,31.62472406,12.79553265
132,1120160512,11,20160512,17.8,12.1,24.0,2.7,230.0,1002.9,0.005180921,0.481668496,0.029996689,0.036758772,31.94754098,15.19618056
133,1120160513,11,20160513,18.6,12.7,25.4,2.1,270.0,1009.4,0.004497325999999999,0.523126338,0.037205348,0.03219893,42.68708972,21.45918367
134,1120160514,11,20160514,20.2,15.1,26.9,2.3,20.0,1010.9,0.004825668,0.5111111110000001,0.034189711,0.037276709,37.48383621,18.31228669
135,1120160515,11,20160515,17.4,12.3,24.2,2.7,270.0,999.4,0.004753747,0.464102564,0.035059829,0.024930556,34.64718853,19.13157895
136,1120160516,11,20160516,15.9,10.8,21.9,3.2,250.0,999.7,0.005664155,0.494073276,0.036288482000000004,0.028265877000000002,38.06490649,17.76532399
137,1120160517,11,20160517,19.3,10.9,26.6,1.9,290.0,1005.7,0.008047826,0.684187568,0.035320652,0.049572204,70.56297919,36.75342466
138,1120160518,11,20160518,22.3,13.5,29.5,1.9,290.0,1008.0,0.006168984000000001,0.6225027439999999,0.027434409,0.05402139,53.89858233,28.022033899999997
139,1120160519,11,20160519,24.3,16.3,31.9,1.6,290.0,1007.2,0.004862405,0.5488346279999999,0.026955435,0.050359392,42.23452769,20.29391892
140,1120160520,11,20160520,24.0,16.8,31.6,1.8,20.0,1007.2,0.005579117,0.558414767,0.032916576,0.05718763599999999,54.87702265,29.5152027
141,1120160521,11,20160521,24.1,17.8,30.4,2.0,70.0,1007.9,0.004323718,0.467773019,0.035019251,0.046141447,41.45797414,25.38525963
142,1120160522,11,20160522,24.7,17.6,31.7,1.9,50.0,1006.0,0.005083512,0.513782051,0.045018221,0.042199561,57.57543103,37.76689189
143,1120160523,11,20160523,23.3,18.3,29.4,2.1,50.0,1002.2,0.006188639,0.557020364,0.039055914,0.051255459,70.75082327,44.53412969
144,1120160524,11,20160524,16.8,15.4,21.8,2.6,250.0,996.9,0.004383369,0.442332613,0.03661987,0.030552916,35.04939627,22.77951389
145,1120160525,11,20160525,19.7,15.3,24.4,2.7,230.0,999.8,0.005429185,0.5806659510000001,0.045876623,0.033685622,92.7449089,60.92773109
146,1120160526,11,20160526,19.4,17.5,22.9,1.8,270.0,1000.5,0.00682239,0.682948295,0.032828976,0.046339074,109.55866520000001,70.61148649
147,1120160527,11,20160527,20.9,14.8,27.1,1.7,270.0,1001.3,0.005739829,0.636263736,0.030614561000000002,0.045698073,93.14270153,54.46735395
148,1120160528,11,20160528,21.7,17.2,28.0,2.1,250.0,997.9,0.006457265,0.585526316,0.033110043,0.044584402,78.79184549,39.39698492
149,1120160529,11,20160529,21.5,17.2,27.6,2.3,270.0,994.8,0.006985043000000001,0.5766447370000001,0.039370726,0.039464743999999996,83.65618221,42.28666667
150,1120160530,11,20160530,22.1,16.9,28.9,2.4,270.0,996.9,0.00627115,0.636163175,0.044547334,0.041986985,94.01737242,53.5738255
151,1120160531,11,20160531,21.6,17.4,27.6,2.5,270.0,997.4,0.006253275,0.565027322,0.038217249,0.035915939,80.8313253,45.75879397
152,1120160601,11,20160601,23.3,17.1,29.9,2.1,50.0,997.4,0.004358011,0.433696838,0.032765795,0.033579521,43.61716172,21.97118644
153,1120160602,11,20160602,23.2,17.2,29.1,2.4,50.0,1000.0,0.0046509329999999995,0.419230769,0.033994512000000005,0.039631175,38.35658043,17.70648464
154,1120160603,11,20160603,22.2,17.6,27.7,2.2,270.0,1000.9,0.00558379,0.462061404,0.036375685,0.043784228,47.99221357,24.70756303
155,1120160604,11,20160604,21.2,18.2,26.3,1.6,270.0,999.1,0.0047767090000000005,0.5059829060000001,0.028866452999999997,0.043424145,54.4423913,27.55333333
156,1120160605,11,20160605,24.7,17.3,32.2,1.7,70.0,1000.5,0.004615385,0.49091880299999996,0.041155983,0.036194444,52.04422869,28.12541806
157,1120160606,11,20160606,23.3,20.8,28.4,2.3,110.0,1002.4,0.004209402,0.355555556,0.039119658,0.025969017,25.10021552,13.15932203
158,1120160607,11,20160607,21.7,19.6,25.9,1.7,270.0,1000.3,0.004905680999999999,0.458738938,0.02812433,0.036599143,44.24505495,26.09965636
159,1120160608,11,20160608,22.1,18.2,27.7,2.3,270.0,999.7,0.0045344090000000005,0.406564551,0.023206452000000002,0.034890205,39.89989236,23.57512953
160,1120160609,11,20160609,24.1,17.8,31.3,2.0,270.0,1000.9,0.004810251,0.49229923,0.023817883999999998,0.04219193,54.94124048,30.87248322
161,1120160610,11,20160610,24.6,20.2,31.3,2.2,270.0,1001.6,0.00591342,0.559312639,0.029227272999999998,0.047738095,61.75734494,36.02372881
162,1120160611,11,20160611,23.5,20.9,26.5,1.7,250.0,1000.1,0.00507265,0.45252193,0.022293802999999997,0.030759615,50.07874865,30.36470588
163,1120160612,11,20160612,23.5,19.9,26.7,2.1,250.0,995.6,0.004268162,0.38978022,0.021643162,0.021360043,31.81954887,20.4770017
164,1120160613,11,20160613,23.5,19.4,29.6,2.4,270.0,992.2,0.004408451,0.571523915,0.026842904,0.034684724,65.18389554,37.19896194
165,1120160614,11,20160614,23.8,19.7,29.5,2.1,230.0,992.9,0.005375,0.534463895,0.030263948,0.040975322,53.30869565,30.81663837
166,1120160615,11,20160615,20.9,17.4,24.5,2.7,200.0,990.5,0.004383167,0.414347357,0.024950378,0.029859762999999998,37.69456522,22.49741824
167,1120160616,11,20160616,20.9,18.6,24.9,2.8,200.0,990.3,0.004524229,0.444206009,0.037811159,0.027157895,33.11580087,18.77133106
168,1120160617,11,20160617,23.8,18.6,29.1,2.5,230.0,998.0,0.00528308,0.571367061,0.046365985,0.035032328,55.91487069,36.16808149
169,1120160618,11,20160618,24.5,20.1,29.9,1.8,270.0,1001.3,0.005530612,0.621794872,0.041900641,0.039695512999999995,67.96898396,45.25252525
170,1120160619,11,20160619,24.1,20.3,29.3,1.9,270.0,998.1,0.004592105,0.48824786299999995,0.030873932000000003,0.030327991000000002,42.08653846,27.85304054
171,1120160620,11,20160620,24.7,19.6,30.7,1.7,250.0,996.7,0.005016575,0.510452586,0.037143165,0.039617457,53.3819978,34.75762712
172,1120160621,11,20160621,26.0,21.0,31.3,1.7,270.0,996.8,0.005198257,0.611373391,0.038963519,0.052722103,64.2563818,42.26643599
173,1120160622,11,20160622,24.3,20.9,30.2,2.0,50.0,995.5,0.00512945,0.626492942,0.029477886000000002,0.046498382000000005,70.52480706,47.35602094
174,1120160623,11,20160623,24.7,19.6,29.4,2.1,50.0,995.9,0.004772826,0.540834248,0.031621064,0.037724213,48.64277959,31.55208333
175,1120160624,11,20160624,23.1,21.1,25.7,2.0,270.0,989.7,0.0043381059999999996,0.49369469,0.027485682999999997,0.035207087000000005,55.26297170000001,32.59961315
176,1120160625,11,20160625,22.8,19.2,26.7,2.8,270.0,993.1,0.004676535,0.41524122799999996,0.034901316,0.028941822000000002,34.36425339,17.56742557
177,1120160626,11,20160626,24.4,19.4,30.3,2.7,270.0,998.7,0.0047346490000000005,0.386184211,0.036617325,0.025504386,32.4813137,18.06806283
178,1120160627,11,20160627,24.4,19.9,29.5,1.6,270.0,999.8,0.006165198,0.49182320399999996,0.028595815,0.043368943,36.65276212,20.92932862
179,1120160628,11,20160628,24.7,20.4,29.7,1.8,270.0,1000.5,0.005233781,0.518701008,0.033550336,0.043782998,62.27821229,40.53928571
180,1120160629,11,20160629,25.3,20.9,30.2,2.2,200.0,1000.3,0.005332599,0.457237569,0.03285872,0.039947137,39.05011136,24.13120567
181,1120160630,11,20160630,24.6,23.0,26.9,2.8,200.0,999.8,0.004457364,0.410011123,0.02436615,0.029361726,31.80691964,19.77272727
182,1120160701,11,20160701,24.0,22.0,26.6,2.3,200.0,994.5,0.0041611109999999995,0.385956965,0.016294513,0.02999667,22.8505618,13.46961326
183,1120160702,11,20160702,23.5,20.6,27.7,2.4,270.0,994.9,0.004125,0.34119638799999996,0.025055242000000002,0.026324324,15.89631336,8.851272016
184,1120160703,11,20160703,23.5,21.1,26.8,1.6,140.0,999.5,0.004306306,0.43085585600000004,0.037029279,0.025833332999999997,43.29296424,28.72293578
185,1120160704,11,20160704,21.8,20.2,24.1,3.0,70.0,999.4,0.00388149,0.427777778,0.01740404,0.030428571,23.54942529,13.6972973
186,1120160705,11,20160705,23.1,20.2,24.8,2.8,230.0,999.6,0.00406505,0.37761363600000003,0.012155428999999999,0.022735593,15.17945824,7.757469244
187,1120160706,11,20160706,22.9,20.3,26.9,1.9,200.0,1003.9,0.00466269,0.40439560399999996,0.019801111,0.030329633999999998,19.5337763,9.382352941
188,1120160707,11,20160707,24.0,20.1,28.5,1.3,250.0,1004.4,0.006042208,0.557945946,0.020600877,0.045050109000000005,43.84732824,25.85714286
189,1120160708,11,20160708,27.3,21.2,32.4,1.8,290.0,999.9,0.00452603,0.5615135139999999,0.027807903,0.040850972,57.76470588,35.19104991
190,1120160709,11,20160709,27.7,23.2,32.7,2.0,270.0,996.4,0.004412854,0.471147541,0.022739374,0.032327887,40.087719299999996,22.44033613
191,1120160710,11,20160710,27.9,23.2,33.1,1.8,270.0,994.7,0.005228355,0.44091880299999997,0.027262404,0.033979701,36.62176724,21.70945946
192,1120160711,11,20160711,28.4,24.8,33.4,1.7,50.0,994.0,0.005360515,0.562017167,0.034895323,0.045148069000000006,56.02171553,35.64310345
193,1120160712,11,20160712,26.3,22.1,30.9,2.1,270.0,992.3,0.006012903000000001,0.455291577,0.022873288,0.036283871,39.41910966,26.40459364
194,1120160713,11,20160713,26.3,23.2,29.5,2.1,270.0,991.4,0.004809422,0.3680131,0.0122,0.029770877999999997,32.5426009,17.40862069
195,1120160714,11,20160714,27.5,24.0,32.4,2.1,200.0,991.7,0.00443871,0.39617067799999994,0.025688172000000002,0.031501075,31.42170022,17.59965636
196,1120160715,11,20160715,26.2,23.7,29.2,2.6,70.0,994.2,0.00415493,0.38197611299999995,0.022491874,0.027813651,21.20089286,9.919520548
197,1120160716,11,20160716,20.8,19.8,23.8,3.5,50.0,990.1,0.00404385,0.37231759700000006,0.016360043,0.021635684,10.89942857,5.154237288
198,1120160717,11,20160717,21.7,20.4,23.1,2.6,200.0,996.9,0.0048269229999999995,0.380427807,0.018846154,0.019630342,16.03475336,9.147008547
199,1120160718,11,20160718,24.4,20.7,28.4,1.5,290.0,1000.4,0.0053293609999999995,0.429902492,0.015763813999999998,0.030283857,29.45113636,16.14236707
200,1120160719,11,20160719,27.1,20.9,32.4,1.5,20.0,1001.1,0.004430939,0.514867841,0.030707047999999997,0.039364537000000005,38.33409091,21.49661017
201,1120160720,11,20160720,28.6,24.0,32.9,1.9,50.0,1002.7,0.004331125999999999,0.499889625,0.031861872,0.038296582,38.66514286,22.70984456
202,1120160721,11,20160721,28.3,24.9,32.2,2.2,90.0,1001.0,0.004464088,0.43193181799999997,0.030604494,0.03418091,32.86038593,19.1761658
203,1120160722,11,20160722,29.1,25.3,34.1,2.2,90.0,999.6,0.004405257,0.42167042899999996,0.031717892000000004,0.033998894,37.92248062,22.69535284
204,1120160723,11,20160723,28.7,27.2,31.6,1.9,250.0,998.9,0.004648504,0.437024609,0.023714761,0.032277356,43.50976139,27.16891892
205,1120160724,11,20160724,28.0,27.0,30.1,2.0,270.0,1000.5,0.004420321,0.381941309,0.015028302,0.023866453,39.047516200000004,25.30169492
206,1120160725,11,20160725,28.4,26.4,31.4,1.9,270.0,1000.6,0.0049708420000000005,0.388452915,0.016273563,0.029564324,44.32182628,30.49575552
207,1120160726,11,20160726,28.4,25.6,31.9,2.6,230.0,997.6,0.00488651,0.37179763200000004,0.012614561000000002,0.024775161,35.03941441,23.340989399999998
208,1120160727,11,20160727,27.6,26.7,28.9,3.2,200.0,994.6,0.004714602,0.396813187,0.014065922,0.024552255,35.85599078,22.94921191
209,1120160728,11,20160728,28.0,26.7,30.5,2.8,230.0,996.1,0.004216426,0.529922136,0.034153846,0.029133257000000003,58.07102593,37.99125874
210,1120160729,11,20160729,26.3,23.4,28.4,1.6,50.0,999.0,0.004117127,0.616243094,0.017139932,0.038281179,47.27519819,29.18228279
211,1120160730,11,20160730,28.6,26.4,33.0,2.1,200.0,1001.1,0.004315171,0.45534188,0.025064693,0.030952851,45.49064906,30.46127367
212,1120160731,11,20160731,28.9,26.6,32.8,1.6,270.0,1001.5,0.004230439,0.38843683100000004,0.015570175,0.021787281000000002,39.57853982,26.70408163
213,1120160801,11,20160801,28.4,25.8,32.4,1.6,20.0,1000.4,0.004176211,0.41270536700000005,0.0122,0.027208657,35.32772166,21.89536878
214,1120160802,11,20160802,27.2,25.0,31.1,1.2,270.0,999.3,0.004002203,0.45409292,0.010833898,0.030499441000000002,29.54072398,16.55478261
215,1120160803,11,20160803,29.1,24.0,34.2,1.6,50.0,999.1,0.004162816,0.46049107100000003,0.022895972999999997,0.036512936,31.90808416,17.59208262
216,1120160804,11,20160804,30.7,26.0,35.7,1.6,50.0,999.6,0.00425,0.492519252,0.024773287999999997,0.035372768,35.11491713,20.31514085
217,1120160805,11,20160805,31.2,26.5,36.0,1.8,50.0,999.6,0.004208696,0.550914962,0.032671096000000004,0.040207877,44.045209899999996,26.560477000000002
218,1120160806,11,20160806,30.5,26.6,34.0,1.7,270.0,998.1,0.004395143,0.591128149,0.043545455,0.038313212,60.95353982,39.26048951
219,1120160807,11,20160807,30.6,27.0,35.0,1.9,270.0,997.3,0.0046762109999999996,0.443708609,0.034579067000000005,0.027630787,38.08482143,25.59827586
220,1120160808,11,20160808,30.5,26.4,35.5,1.8,320.0,997.5,0.004302247,0.456390135,0.026672473999999998,0.029508159,41.36384181,25.32
221,1120160809,11,20160809,29.3,26.4,33.6,1.9,70.0,998.4,0.004022051,0.482838284,0.030759091000000002,0.034851685,35.33223684,22.52151463
222,1120160810,11,20160810,29.4,26.1,34.8,1.9,270.0,999.9,0.004856674,0.542105263,0.033142534,0.037597714,66.93386545,43.74911032
223,1120160811,11,20160811,30.5,26.1,36.4,2.0,270.0,999.9,0.004403352,0.451454139,0.023400677,0.031167643999999998,34.75675676,19.91087344
224,1120160812,11,20160812,30.4,26.4,35.9,2.0,270.0,997.8,0.004485777,0.451116071,0.02240724,0.03125522,44.79057018,27.72774869
225,1120160813,11,20160813,30.2,26.8,35.1,2.4,270.0,996.2,0.004439103,0.392596567,0.018147357,0.023945946,38.22473118,25.15025907
226,1120160814,11,20160814,28.9,27.3,31.8,1.9,290.0,994.8,0.004063715,0.365658747,0.01763914,0.018598876,37.62334802,27.41061947
227,1120160815,11,20160815,29.1,25.8,34.0,1.9,270.0,992.1,0.004178112,0.468608414,0.026678419,0.024608553,38.80952381,23.46543002
228,1120160816,11,20160816,29.3,26.2,34.9,1.6,290.0,991.6,0.005015021,0.57132116,0.03139545,0.036028634,49.00556793,28.61120543
229,1120160817,11,20160817,29.9,25.1,34.7,1.9,290.0,993.6,0.0042746170000000005,0.5144420129999999,0.029563107,0.036079507000000004,44.26644737,25.42611684
230,1120160818,11,20160818,29.9,26.2,34.3,1.6,50.0,995.6,0.004976009,0.581477398,0.036037077,0.044561659,57.66703418,34.82282794
231,1120160819,11,20160819,28.9,26.6,33.2,1.4,50.0,996.6,0.004688488,0.630275229,0.032743503,0.047776535999999994,64.42325056,42.11130742
232,1120160820,11,20160820,30.1,26.5,34.9,1.7,70.0,996.4,0.004206593,0.465807175,0.031756044,0.033057692,35.90291262,21.25
233,1120160821,11,20160821,30.7,26.9,36.6,2.1,50.0,996.3,0.004231868,0.40147392299999995,0.038161400000000005,0.025315385,29.61630435,17.714041100000003
234,1120160822,11,20160822,30.7,25.8,36.3,2.1,50.0,996.1,0.004091941,0.443468208,0.030375289,0.03378427,31.53907135,18.36462094
