,기상번호,시도코드,일시,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),최다풍향(16방위),평균 현지기압(hPa),일 최심신적설(cm),일강수량(mm),강수 계속시간(hr)
5606,4820160426,48,20160426,17.035714285714292,7.885714285714287,25.77857142857143,1.5214285714285718,151.42857142857142,1008.0928571428572,0.0,0.8928571428571427,0.25
5607,4820160427,48,20160427,11.55,10.55714285714286,14.471428571428573,2.2142857142857144,175.0,1000.9785714285716,0.0,41.25714285714286,1.7142857142857142
5608,4820160428,48,20160428,13.778571428571427,10.350000000000003,18.97142857142857,1.542857142857143,225.0,1000.0928571428574,0.0,4.592857142857143,0.8571428571428571
5609,4820160429,48,20160429,15.05,10.264285714285714,20.91428571428571,1.6857142857142862,157.14285714285714,1005.6428571428572,0.0,0.14285714285714285,0.03
5610,4820160430,48,20160430,16.478571428571428,8.864285714285714,23.864285714285714,2.0785714285714283,190.7142857142857,1006.1357142857142,0.0,0.0,0.0
5611,4820160501,48,20160501,17.514285714285716,9.921428571428573,25.142857142857146,1.857142857142857,194.28571428571428,1007.9428571428572,0.0,0.0,0.0
5612,4820160502,48,20160502,18.521428571428572,11.428571428571429,24.27857142857143,2.0642857142857145,149.28571428571428,1007.2357142857143,0.0,0.3,0.0
5613,4820160503,48,20160503,16.599999999999998,13.742857142857144,20.678571428571427,4.614285714285714,202.14285714285717,992.7285714285716,0.0,57.69285714285714,0.7821428571428571
5614,4820160504,48,20160504,18.785714285714285,12.62142857142857,25.035714285714285,4.2,261.42857142857144,999.0428571428572,0.0,0.0,0.0
5615,4820160505,48,20160505,17.73571428571429,9.335714285714284,25.557142857142853,1.5642857142857145,134.28571428571428,1007.9785714285713,0.0,0.0,0.0
5616,4820160506,48,20160506,18.228571428571428,15.385714285714286,21.228571428571428,1.8285714285714287,143.57142857142858,1000.7214285714286,0.0,4.178571428571429,0.6428571428571429
5617,4820160507,48,20160507,18.550000000000004,12.571428571428573,25.15,1.95,310.7142857142857,1005.55,0.0,0.0,0.0
5618,4820160508,48,20160508,17.485714285714284,9.928571428571429,24.17857142857143,1.4714285714285713,172.85714285714286,1009.4,0.0,0.014285714285714287,0.14285714285714285
5619,4820160509,48,20160509,18.128571428571426,14.214285714285715,23.185714285714287,0.9285714285714284,195.7142857142857,1003.2285714285713,0.0,0.1,0.27714285714285714
5620,4820160510,48,20160510,14.557142857142857,12.385714285714286,17.385714285714286,1.257142857142857,195.0,997.714285714286,0.0,25.714285714285715,1.0964285714285713
5621,4820160511,48,20160511,15.907142857142857,12.235714285714286,21.91428571428571,1.3642857142857143,179.28571428571428,1002.4571428571428,0.0,0.6285714285714287,0.08071428571428571
5622,4820160512,48,20160512,17.964285714285708,11.742857142857142,25.164285714285718,1.7,176.4285714285714,1006.9357142857144,0.0,0.0,0.0
5623,4820160513,48,20160513,17.092857142857145,12.057142857142859,23.307142857142857,1.5214285714285716,136.42857142857142,1012.4142857142857,0.0,0.0,0.0
5624,4820160514,48,20160514,17.164285714285715,10.607142857142858,24.114285714285717,1.7357142857142858,142.85714285714286,1015.1,0.0,0.0,0.0
5625,4820160515,48,20160515,18.707142857142856,11.95,23.892857142857146,2.0785714285714283,151.42857142857142,1004.7214285714286,0.0,2.614285714285714,0.4407142857142857
5626,4820160516,48,20160516,15.764285714285714,9.8,22.285714285714285,2.4785714285714286,258.57142857142856,1002.6357142857142,0.0,7.414285714285714,0.45
5627,4820160517,48,20160517,17.478571428571428,7.442857142857144,27.542857142857148,1.1714285714285717,145.71428571428572,1008.3928571428572,0.0,0.0,0.0
5628,4820160518,48,20160518,19.821428571428573,10.3,29.97142857142857,1.0571428571428572,180.0,1010.5214285714287,0.0,0.0,0.0
5629,4820160519,48,20160519,19.21428571428572,11.178571428571427,28.72142857142857,1.092857142857143,193.57142857142856,1010.8214285714283,0.0,0.0,0.0
5630,4820160520,48,20160520,20.08571428571429,11.649999999999995,28.42857142857143,1.4214285714285713,162.85714285714286,1010.65,0.0,0.0,0.0
5631,4820160521,48,20160521,20.00714285714286,12.414285714285715,28.050000000000004,1.5428571428571427,167.85714285714286,1011.1428571428572,0.0,0.0,0.0
5632,4820160522,48,20160522,19.94285714285715,12.214285714285715,28.357142857142858,1.5500000000000005,162.14285714285714,1009.6142857142858,0.0,0.0,0.0
5633,4820160523,48,20160523,20.428571428571427,11.785714285714288,28.25,1.4500000000000004,162.14285714285714,1006.585714285714,0.0,0.0,0.0
5634,4820160524,48,20160524,18.99285714285714,16.028571428571432,21.107142857142858,1.607142857142857,172.85714285714286,1000.4142857142856,0.0,22.407142857142855,0.7857142857142857
5635,4820160525,48,20160525,19.915384615384614,13.949999999999998,27.25714285714286,1.3357142857142856,234.61538461538458,1002.453846153846,0.0,0.0,0.0
5636,4820160526,48,20160526,21.30714285714285,13.95,28.271428571428572,1.1357142857142857,226.42857142857144,1002.3785714285713,0.0,0.0,0.009285714285714286
5637,4820160527,48,20160527,22.935714285714283,18.77857142857143,28.96428571428571,1.3285714285714287,150.71428571428572,1003.8285714285713,0.0,0.028571428571428574,0.2764285714285714
5638,4820160528,48,20160528,21.04285714285714,16.892857142857142,26.82142857142857,1.0285714285714287,217.14285714285717,1000.8214285714287,0.0,0.08571428571428573,0.205
5639,4820160529,48,20160529,20.035714285714285,15.971428571428573,26.47142857142857,0.95,205.0,997.1071428571428,0.0,1.5785714285714287,0.15571428571428572
5640,4820160530,48,20160530,22.5,14.442857142857141,31.35,1.4928571428571429,215.7142857142857,998.9357142857144,0.0,0.0,0.0
5641,4820160531,48,20160531,22.735714285714288,14.635714285714286,30.335714285714282,1.2285714285714289,247.14285714285717,999.5,0.0,0.0,0.0
5642,4820160601,48,20160601,21.15,16.178571428571427,26.157142857142862,1.957142857142857,84.28571428571429,1000.6285714285716,0.0,0.0,0.0
5643,4820160602,48,20160602,19.642857142857142,12.121428571428574,27.407142857142855,1.4071428571428573,179.28571428571428,1003.8357142857144,0.0,0.0,0.0
5644,4820160603,48,20160603,21.38571428571429,13.52142857142857,28.892857142857146,1.3642857142857143,180.7142857142857,1003.95,0.0,0.0,0.0
5645,4820160604,48,20160604,18.26428571428571,15.8,22.264285714285712,0.9285714285714288,173.5714285714286,1002.1642857142856,0.0,9.94285714285714,0.7107142857142856
5646,4820160605,48,20160605,20.835714285714285,15.707142857142856,26.95,2.0142857142857142,115.71428571428572,1003.6214285714287,0.0,0.0071428571428571435,0.0
5647,4820160606,48,20160606,18.678571428571427,17.114285714285714,20.121428571428574,1.2499999999999998,177.14285714285714,1006.0071428571428,0.0,1.4071428571428573,0.28
5648,4820160607,48,20160607,21.5,18.00714285714286,26.521428571428572,1.0571428571428572,205.7142857142857,1003.25,0.0,0.10714285714285714,0.0
5649,4820160608,48,20160608,21.36428571428572,18.56428571428572,24.72142857142857,0.8928571428571427,117.14285714285714,1002.4714285714286,0.0,1.807142857142857,0.0
5650,4820160609,48,20160609,22.328571428571426,18.771428571428565,28.300000000000004,1.1999999999999995,139.28571428571428,1003.8357142857144,0.0,0.0,0.0
5651,4820160610,48,20160610,23.02857142857143,18.37857142857143,28.82142857142857,1.4214285714285717,164.28571428571428,1005.4714285714286,0.0,0.0,0.0
5652,4820160611,48,20160611,23.442857142857147,18.48571428571429,28.92142857142857,1.45,165.0,1003.8214285714287,0.0,0.0071428571428571435,0.0
5653,4820160612,48,20160612,22.585714285714282,20.335714285714285,25.742857142857147,0.7071428571428572,188.57142857142856,998.8000000000003,0.0,1.707142857142857,0.24857142857142855
5654,4820160613,48,20160613,23.32857142857143,20.021428571428565,28.75714285714286,1.5285714285714287,150.0,994.9785714285716,0.0,0.014285714285714287,0.0
5655,4820160614,48,20160614,22.79285714285714,19.86428571428571,27.578571428571426,1.635714285714286,154.28571428571428,996.8285714285713,0.0,0.0,0.0
5656,4820160615,48,20160615,22.357142857142858,18.985714285714284,25.264285714285716,1.8357142857142856,151.42857142857142,995.6928571428572,0.0,0.5142857142857143,0.2571428571428572
5657,4820160616,48,20160616,23.9,20.11428571428572,28.292857142857148,2.0,251.42857142857144,992.3928571428571,0.0,7.85,0.2621428571428571
5658,4820160617,48,20160617,23.37142857142857,16.521428571428572,30.95,1.55,225.0,1001.3071428571428,0.0,0.0,0.0
5659,4820160618,48,20160618,23.250000000000004,17.464285714285715,29.449999999999992,1.7785714285714287,172.14285714285714,1004.9285714285717,0.0,1.9071428571428573,0.1285714285714286
5660,4820160619,48,20160619,24.67142857142857,20.65,30.685714285714283,1.585714285714286,239.28571428571428,1000.9428571428572,0.0,9.228571428571428,0.18357142857142852
5661,4820160620,48,20160620,23.17857142857143,19.49285714285714,27.885714285714283,1.085714285714286,170.0,999.5714285714287,0.0,7.142857142857142,0.6664285714285715
5662,4820160621,48,20160621,22.75000000000001,21.11428571428571,25.657142857142862,1.0214285714285718,106.42857142857143,1000.6,0.0,2.457142857142857,0.7699999999999999
5663,4820160622,48,20160622,21.928571428571423,20.92142857142857,23.6,1.042857142857143,133.57142857142858,998.8857142857142,0.0,9.735714285714286,1.2428571428571429
5664,4820160623,48,20160623,24.271428571428572,20.35714285714285,29.67142857142857,1.414285714285714,170.71428571428572,999.3428571428572,0.0,0.0,0.03
5665,4820160624,48,20160624,22.392857142857146,20.23571428571429,26.114285714285717,1.5642857142857145,232.14285714285717,992.6285714285713,0.0,46.7,0.9464285714285714
5666,4820160625,48,20160625,23.02857142857143,19.342857142857138,27.40000000000001,2.4357142857142864,246.42857142857144,997.2642857142856,0.0,0.0,0.0
5667,4820160626,48,20160626,23.599999999999994,17.95714285714286,29.907142857142862,1.6714285714285717,250.0,1002.0214285714284,0.0,0.0,0.0
5668,4820160627,48,20160627,21.19285714285715,17.642857142857142,25.37142857142857,0.9857142857142858,150.0,1003.2571428571428,0.0,0.2642857142857143,0.3085714285714286
5669,4820160628,48,20160628,21.892857142857146,18.228571428571428,26.292857142857148,1.1,107.85714285714286,1004.4428571428572,0.0,0.0071428571428571435,0.0
5670,4820160629,48,20160629,21.9,18.821428571428573,25.628571428571433,1.0714285714285716,157.14285714285714,1004.657142857143,0.0,1.65,0.44642857142857145
5671,4820160630,48,20160630,24.02857142857143,19.67142857142857,29.235714285714288,1.5071428571428571,168.57142857142858,1004.3357142857143,0.0,0.5,0.0
5672,4820160701,48,20160701,24.12857142857143,22.15,26.007142857142863,2.2642857142857142,165.0,1000.9785714285713,0.0,56.22857142857143,1.1907142857142858
5673,4820160702,48,20160702,23.964285714285715,22.035714285714285,26.485714285714288,2.3500000000000005,201.42857142857144,998.65,0.0,35.72142857142857,1.1021428571428569
5674,4820160703,48,20160703,22.035714285714285,20.557142857142857,24.864285714285714,0.7642857142857143,162.14285714285714,1002.8,0.0,39.57857142857143,1.0857142857142856
5675,4820160704,48,20160704,23.585714285714282,20.79285714285714,26.87857142857143,0.9714285714285714,142.85714285714286,1003.6571428571426,0.0,14.478571428571426,1.1371428571428572
5676,4820160705,48,20160705,26.37142857142857,23.17857142857143,29.842857142857138,2.2571428571428576,181.42857142857144,1005.7642857142857,0.0,8.428571428571429,0.9728571428571428
5677,4820160706,48,20160706,26.1,23.114285714285714,30.514285714285712,1.7428571428571424,173.5714285714286,1007.4785714285716,0.0,17.728571428571428,0.05357142857142857
5678,4820160707,48,20160707,25.8,21.92142857142857,31.707142857142852,1.1571428571428568,157.85714285714286,1007.3,0.0,0.6285714285714284,0.0
5679,4820160708,48,20160708,25.07142857142857,21.607142857142858,30.72142857142857,1.1928571428571428,150.71428571428572,1002.9142857142856,0.0,0.85,0.03214285714285715
5680,4820160709,48,20160709,26.392857142857146,21.407142857142862,32.635714285714286,1.1928571428571428,152.14285714285714,999.1714285714284,0.0,0.14285714285714285,0.0
5681,4820160710,48,20160710,26.657142857142855,22.24285714285714,32.1,0.9285714285714284,173.5714285714286,997.5,0.0,0.0,0.0
5682,4820160711,48,20160711,24.907142857142855,23.285714285714285,28.271428571428572,0.8785714285714284,184.28571428571428,997.4785714285716,0.0,6.028571428571429,0.6107142857142858
5683,4820160712,48,20160712,24.642857142857146,22.72142857142857,27.678571428571434,1.1214285714285717,182.85714285714286,995.4214285714287,0.0,5.414285714285714,0.6735714285714286
5684,4820160713,48,20160713,26.42142857142857,22.464285714285715,31.357142857142854,1.0142857142857145,210.7142857142857,993.5285714285716,0.0,0.21428571428571427,0.0
5685,4820160714,48,20160714,26.45,21.921428571428574,32.76428571428571,1.442857142857143,142.14285714285714,994.3714285714284,0.0,0.03571428571428571,0.0
5686,4820160715,48,20160715,25.22142857142857,21.742857142857147,30.07857142857143,1.4928571428571429,122.14285714285714,997.5785714285713,0.0,0.0,0.0
5687,4820160716,48,20160716,22.607142857142858,21.307142857142857,24.292857142857148,1.3285714285714283,145.71428571428572,995.3142857142856,0.0,8.607142857142858,0.8057142857142857
5688,4820160717,48,20160717,25.00714285714286,20.67142857142857,30.142857142857146,1.4642857142857146,228.57142857142856,999.964285714286,0.0,0.0071428571428571435,0.0
5689,4820160718,48,20160718,24.885714285714286,20.064285714285713,30.728571428571428,1.0214285714285714,156.42857142857142,1002.6642857142856,0.0,0.0,0.0
5690,4820160719,48,20160719,25.192857142857147,21.914285714285718,29.907142857142855,1.342857142857143,122.85714285714286,1004.6714285714287,0.0,0.0,0.0
5691,4820160720,48,20160720,25.07142857142857,20.99285714285714,30.378571428571423,1.542857142857143,133.57142857142858,1005.7928571428572,0.0,0.0,0.0
5692,4820160721,48,20160721,24.728571428571428,21.207142857142856,29.614285714285717,1.5,129.28571428571428,1005.5214285714287,0.0,0.0,0.0
5693,4820160722,48,20160722,24.807142857142853,21.33571428571429,29.914285714285718,1.4357142857142855,117.85714285714286,1004.2857142857144,0.0,0.0,0.0
5694,4820160723,48,20160723,25.72142857142858,20.835714285714285,31.485714285714288,1.2857142857142858,159.28571428571428,1003.5428571428572,0.0,0.0,0.0
5695,4820160724,48,20160724,27.292857142857148,21.742857142857147,33.44285714285714,1.3285714285714287,182.85714285714286,1004.0714285714283,0.0,0.5357142857142857,0.0
5696,4820160725,48,20160725,27.485714285714288,24.607142857142854,33.385714285714286,1.1357142857142857,180.0,1003.9,0.0,10.864285714285712,0.2164285714285714
5697,4820160726,48,20160726,28.37857142857143,24.62857142857143,33.178571428571416,1.5214285714285716,195.0,1001.15,0.0,0.0,0.0
5698,4820160727,48,20160727,28.764285714285712,24.664285714285718,33.65000000000001,1.907142857142857,209.28571428571428,999.2642857142856,0.0,0.021428571428571432,0.0
5699,4820160728,48,20160728,28.77857142857143,26.028571428571443,33.128571428571426,2.1214285714285714,198.57142857142856,1000.0857142857143,0.0,0.16428571428571428,0.016428571428571428
5700,4820160729,48,20160729,29.0,25.142857142857146,34.114285714285714,1.5499999999999996,182.14285714285717,1002.657142857143,0.0,0.0,0.0
5701,4820160730,48,20160730,29.185714285714287,24.87142857142857,34.83571428571428,1.2785714285714287,185.0,1004.15,0.0,7.428571428571429,0.009285714285714286
5702,4820160731,48,20160731,28.250000000000004,24.135714285714283,35.24285714285715,1.1571428571428573,183.57142857142856,1004.1071428571428,0.0,3.5928571428571434,0.0
5703,4820160801,48,20160801,27.107142857142854,23.521428571428572,34.135714285714286,1.042857142857143,142.14285714285714,1002.9714285714286,0.0,10.678571428571429,0.1464285714285714
5704,4820160802,48,20160802,25.935714285714287,22.96428571428571,32.964285714285715,1.0142857142857145,184.28571428571428,1002.0785714285713,0.0,11.092857142857143,0.3664285714285713
5705,4820160803,48,20160803,26.20714285714286,22.67857142857143,31.57142857142857,0.9928571428571428,145.0,1002.4785714285713,0.0,0.3785714285714286,0.008571428571428572
5706,4820160804,48,20160804,27.492857142857147,23.571428571428577,32.807142857142864,1.3714285714285717,132.85714285714286,1002.9,0.0,0.5785714285714285,0.0
5707,4820160805,48,20160805,27.92857142857143,23.57142857142857,33.52857142857143,1.2285714285714284,147.14285714285714,1003.092857142857,0.0,0.0071428571428571435,0.0
5708,4820160806,48,20160806,28.385714285714283,23.75,34.4,1.1714285714285717,168.57142857142858,1001.55,0.0,0.0,0.0
5709,4820160807,48,20160807,28.45714285714286,23.85,34.414285714285704,1.2,184.28571428571428,1000.2714285714284,0.0,0.0,0.0
5710,4820160808,48,20160808,27.807142857142853,23.72142857142857,35.792857142857144,1.0571428571428572,160.0,1000.0857142857143,0.0,9.835714285714284,0.059285714285714275
5711,4820160809,48,20160809,27.67857142857143,24.15,32.957142857142856,1.3571428571428572,139.28571428571428,1001.7071428571428,0.0,0.07142857142857142,0.0
5712,4820160810,48,20160810,28.807142857142853,23.71428571428571,34.771428571428565,1.1071428571428572,173.5714285714286,1002.7357142857144,0.0,0.0,0.0
5713,4820160811,48,20160811,29.72142857142857,24.564285714285717,36.50714285714285,1.1071428571428568,178.5714285714286,1002.1928571428572,0.0,0.0,0.0
5714,4820160812,48,20160812,30.271428571428572,25.192857142857147,36.67857142857143,1.1071428571428572,192.85714285714286,1000.0357142857144,0.0,0.0,0.0
5715,4820160813,48,20160813,30.128571428571433,25.242857142857147,36.364285714285714,1.2785714285714287,225.0,998.407142857143,0.0,0.0,0.0
